DEPARTMENT,DISTRICT,LOCALITY,YEAR,DATE,DISEASE,SPECIES_RAW,UTM_ZONE,UTM_HEMISPHERE,UTM_X,UTM_Y,LAT,LONG,GEOREFERENCING_TYPE,DATA_SOURCE,SPECIES_CLEAN,SPECIES_MATCHED,STATUS,CONFIDENCE,KINGDOM,PHYLUM,ORDER,FAMILY,GENUS,SPECIES,SPECIES_AI_Correct,Justification,Gemini_AI.app,GEOREFERENCING_TYPE_CLEAN,coordinateUncertaintyInMeters
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199630.981,435093.9995,-25.3184752,-57.6448722,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199640.371,435075.5246,-25.3183896,-57.6450553,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199640.371,435075.5246,-25.3183896,-57.6450553,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199640.371,435075.5246,-25.3183896,-57.6450553,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199644.996,435067.6814,-25.3183475,-57.645133,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199644.996,435067.6814,-25.3183475,-57.645133,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199644.996,435067.6814,-25.3183475,-57.645133,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199682.487,435103.3743,-25.3180105,-57.6447766,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199678.204,435110.783,-25.3180495,-57.6447032,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199651.017,435131.4171,-25.3182959,-57.6444995,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199614.365,435125.2321,-25.3186266,-57.6445627,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199606.073,435132.7002,-25.3187018,-57.6444889,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199606.073,435132.7002,-25.3187018,-57.6444889,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199602.55,435139.2194,-25.3187339,-57.6444243,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199587.809,435162.0382,-25.318868,-57.6441983,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199612.47,435214.7329,-25.3186476,-57.6436736,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-06-15,DENGUE,AEDES AEGYPTI,21,S,7199620.407,435216.3958,-25.318576,-57.6436567,TOPADENGUE_REGISTROCOMUNITARIO.XLSX INSPECTIONS_SUMMARY_VIEW_NODUPL ZONA_1INT2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
